0	5	1	0	0
0.001	5	1	-3.77144e-05	-7.54288e-06
0.0055	5	1	-0.000207429	-4.14859e-05
0.02575	4.99999	0.999997	-0.000971148	-0.00019423
0.116875	4.99974	0.999948	-0.00440802	-0.000881605
0.526938	4.99476	0.998952	-0.019887	-0.00397741
2.37222	4.89312	0.978624	-0.0907631	-0.0181526
4.84965	4.54245	0.90849	-0.194907	-0.0389814
6.42543	4.17561	0.835123	-0.272871	-0.0545743
7.77971	3.7531	0.75062	-0.353976	-0.0707951
8.85253	3.33185	0.66637	-0.434538	-0.0869077
9.70586	2.92749	0.585498	-0.516717	-0.103343
10.3807	2.55147	0.510295	-0.601601	-0.12032
10.9097	2.21102	0.442204	-0.689728	-0.137946
11.3089	1.91881	0.383762	-0.778204	-0.155641
11.6165	1.66624	0.333248	-0.868656	-0.173731
11.8562	1.44729	0.289458	-0.962166	-0.192433
12.0471	1.25467	0.250935	-1.06102	-0.212205
12.1986	1.08633	0.217266	-1.16561	-0.233123
12.319	0.93961	0.187922	-1.27659	-0.255318
12.4148	0.812053	0.162411	-1.39458	-0.278917
12.4909	0.701368	0.140274	-1.52028	-0.304055
12.5514	0.605467	0.121093	-1.65437	-0.330875
12.5996	0.522474	0.104495	-1.79763	-0.359525
12.638	0.450718	0.0901435	-1.95082	-0.390164
12.6685	0.388721	0.0777442	-2.11481	-0.422963
12.6929	0.335185	0.0670369	-2.2905	-0.4581
12.7123	0.288972	0.0577944	-2.47886	-0.495772
12.7278	0.249092	0.0498183	-2.68094	-0.536188
12.7401	0.21468	0.042936	-2.89787	-0.579573
12.75	0.184988	0.0369976	-3.13088	-0.626175
12.7579	0.159365	0.0318731	-3.38131	-0.676263
12.7642	0.13725	0.02745	-3.65066	-0.730133
12.7692	0.118154	0.0236308	-3.94057	-0.788114
12.7733	0.101657	0.0203313	-4.2529	-0.85058
12.7765	0.0873925	0.0174785	-4.58978	-0.917955
12.7791	0.0750452	0.015009	-4.95369	-0.990737
12.7812	0.0643399	0.012868	-5.34763	-1.06953
12.7828	0.0550364	0.0110073	-5.77538	-1.15508
12.7842	0.0469227	0.00938454	-6.24188	-1.24838
12.7853	0.0398072	0.00796144	-6.75422	-1.35084
12.7862	0.0335079	0.00670159	-7.32358	-1.46472
12.7869	0.0278273	0.00556545	-7.97097	-1.59419
12.7876	0.0224576	0.00449151	-8.75076	-1.75015
12.7883	0.015655	0.003131	-10.0849	-2.01699
12.7885	0.0136471	0.00272943	-10.5753	-2.11506
12.7887	0.011188	0.00223759	-11.2418	-2.24836
12.789	0.00835136	0.00167027	-12.0842	-2.41684
12.7893	0.00456925	0.00091385	-13.1884	-2.63769
12.7895	0.00156204	0.000312407	-13.7672	-2.75344
12.7897	-0.00151472	-0.000302945	-13.7723	-2.75446
12.7899	-0.0040233	-0.000804661	-13.3243	-2.66486
12.7901	-0.00642649	-0.0012853	-12.6675	-2.5335
12.7903	-0.00953483	-0.00190697	-11.7259	-2.34518
12.7907	-0.0133569	-0.00267138	-10.6502	-2.13005
12.7911	-0.0175579	-0.00351159	-9.66391	-1.93278
12.7918	-0.0237876	-0.00475753	-8.53896	-1.70779
12.7925	-0.0293821	-0.00587642	-7.77829	-1.55566
12.7933	-0.0354645	-0.0070929	-7.13249	-1.4265
12.7943	-0.0423697	-0.00847393	-6.55619	-1.31124
12.7956	-0.050308	-0.0100616	-6.03443	-1.20689
12.7972	-0.0594989	-0.0118998	-5.5583	-1.11166
12.7992	-0.0701867	-0.0140373	-5.12171	-1.02434
12.8017	-0.0826511	-0.0165302	-4.72014	-0.944027
12.8049	-0.0972168	-0.0194434	-4.34997	-0.869994
12.809	-0.114263	-0.0228526	-4.00824	-0.801649
12.8142	-0.134233	-0.0268466	-3.69241	-0.738481
12.8208	-0.157648	-0.0315295	-3.40024	-0.680048
12.8292	-0.185117	-0.0370235	-3.12976	-0.625953
12.84	-0.217359	-0.0434719	-2.87921	-0.575841
12.8537	-0.255214	-0.0510428	-2.64696	-0.529391
12.8713	-0.299667	-0.0599335	-2.43154	-0.486308
12.8937	-0.351873	-0.0703746	-2.2316	-0.44632
12.9225	-0.413178	-0.0826357	-2.04589	-0.409178
12.9593	-0.485154	-0.0970308	-1.87325	-0.37465
13.0065	-0.569622	-0.113924	-1.7126	-0.34252
13.0671	-0.66869	-0.133738	-1.56292	-0.312585
13.1451	-0.784773	-0.156955	-1.42327	-0.284655
13.2454	-0.920626	-0.184125	-1.29275	-0.258549
13.3746	-1.07935	-0.215869	-1.17048	-0.234096
13.5396	-1.26261	-0.252522	-1.05663	-0.211326
13.7473	-1.47059	-0.294118	-0.951452	-0.19029
14.0081	-1.70538	-0.341076	-0.853656	-0.170731
14.3346	-1.96843	-0.393686	-0.762213	-0.152443
14.7418	-2.26046	-0.452091	-0.676174	-0.135235
15.2476	-2.58099	-0.516198	-0.594653	-0.118931
15.8735	-2.92776	-0.585552	-0.516795	-0.103359
16.6439	-3.29588	-0.659176	-0.441746	-0.0883492
17.587	-3.67674	-0.735349	-0.368609	-0.0737218
18.7337	-4.05663	-0.811327	-0.296384	-0.0592768
20.1165	-4.41494	-0.882988	-0.22387	-0.044774
21.7686	-4.72197	-0.944393	-0.149484	-0.0298969
23.7223	-4.93609	-0.987218	-0.0708683	-0.0141737
26.0166	-4.99835	-0.999671	0.016224	0.0032448
28.4932	-4.84088	-0.968176	0.111962	0.0223925
30.9699	-4.43405	-0.886811	0.219718	0.0439437
32.3616	-4.07937	-0.815874	0.29198	0.058396
33.6587	-3.64958	-0.729916	0.373751	0.0747501
34.672	-3.23166	-0.646332	0.454432	0.0908864
35.4784	-2.83327	-0.566653	0.537175	0.107435
36.1155	-2.46504	-0.493009	0.622878	0.124576
36.609	-2.1369	-0.427381	0.710946	0.142189
36.9837	-1.85465	-0.370929	0.799837	0.159967
37.2727	-1.61096	-0.322192	0.890805	0.178161
37.4997	-1.39851	-0.279703	0.985567	0.197113
37.6802	-1.21199	-0.242398	1.08575	0.217149
